exp_name,seed,iteration,n_blocks,n_target_examples,n_source_examples,train_set_size,target_fraction,eval_set,entity_f1_micro,entity_f1_macro,entity_f1_weighted,entity_precision,entity_recall,token_f1,token_acc,eval_loss,delta_f1_vs_iter0,f1_Archive,f1_CelestialObject,f1_CelestialObjectRegion,f1_CelestialRegion,f1_Citation,f1_Collaboration,f1_ComputingFacility,f1_Database,f1_Dataset,f1_EntityOfFutureInterest,f1_Event,f1_Fellowship,f1_Formula,f1_Grant,f1_Identifier,f1_Instrument,f1_LOC,f1_Mission,f1_Model,f1_ORG,f1_ObservationalTechniques,f1_Observatory,f1_PER,f1_Proposal,f1_Software,f1_Survey,f1_Tag,f1_Telescope,f1_TextGarbage,f1_URL,f1_Wavelength,support_Archive,support_CelestialObject,support_CelestialObjectRegion,support_CelestialRegion,support_Citation,support_Collaboration,support_ComputingFacility,support_Database,support_Dataset,support_EntityOfFutureInterest,support_Event,support_Fellowship,support_Formula,support_Grant,support_Identifier,support_Instrument,support_LOC,support_Mission,support_Model,support_ORG,support_ObservationalTechniques,support_Observatory,support_PER,support_Proposal,support_Software,support_Survey,support_Tag,support_Telescope,support_TextGarbage,support_URL,support_Wavelength,best_epoch,train_time_sec,peak_gpu_mem_mb
astro_scibert,42,0,0,0,12543,12543,0.0,ewt_dev,0.6810215322984478,0.6543063837389256,0.683241413909599,0.6595538312318138,0.7039337474120083,0.78520098808953,0.9716887351385741,0.1665806852933389,0.0,,,,,,,,,,,,,,,,,0.6987341772151899,,,0.44032921810699593,,,0.8238557558945908,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,20,1903.0862293243408,5823
astro_scibert,42,0,0,0,12543,12543,0.0,conll_test,0.5820233776702942,0.5605226601968062,0.5593401106760285,0.5801526717557252,0.5839061868176304,0.717162710861933,0.9231398729406698,0.639052553464555,0.0,,,,,,,,,,,,,,,,,0.6488592097941014,,,0.3252032520325203,,,0.707505518763797,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,20,1903.0862293243408,5823
astro_scibert,42,0,0,0,12543,12543,0.0,astro_test,0.2889393846342811,0.04212127937909872,0.17239699475452844,0.3929967589962912,0.22845045255020782,0.08439161198690814,0.844587895957726,2.3911903530359266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620247366010078,0.0,0.0,0.47886635719521126,0.0,0.0,0.5648685669558412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2565,508,152,6364,363,588,297,366,325,55,593,2521,5034,151,845,2097,175,2508,10386,65,1141,5936,160,1143,947,78,1928,205,352,3312,20,1903.0862293243408,5823
astro_scibert,42,1,5,5,12543,12548,0.0003984698756773988,ewt_dev,0.6828261990716865,0.6511198460746289,0.6791199858010564,0.6803699897225077,0.6853002070393375,0.7953887453710615,0.9739949898604319,0.1436763181247645,0.0018046667732387611,,,,,,,,,,,,,,,,,0.6960667461263409,,,0.4449760765550239,,,0.8123167155425219,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,19,1925.9423756599426,11794
astro_scibert,42,1,5,5,12543,12548,0.0003984698756773988,conll_test,0.5574288724973656,0.5192912037805923,0.5181132843914679,0.5820862676056338,0.5347755762232107,0.6856652410264441,0.9197372671476257,0.6320205973806204,-0.024594505172928605,,,,,,,,,,,,,,,,,0.6388256137686661,,,0.24833110814419224,,,0.6707168894289186,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,19,1925.9423756599426,11794
astro_scibert,42,1,5,5,12543,12548,0.0003984698756773988,astro_test,0.3687847327900082,0.06852376683508972,0.27221645650063586,0.43941225454643135,0.317717437750068,0.12200978460128281,0.8792242709693565,1.4452808581292629,0.07984534815572708,0.0,0.03295880149812734,0.0,0.0,0.549489833916735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346709470304976,0.02221385542168675,0.0,0.0,0.18201823325998112,0.0,0.028421052631578948,0.5009702708996351,0.0,0.0,0.7696677080374893,0.0,0.0,0.0,0.0,0.0020629190304280558,0.0,0.0,0.0017631501616220983,326,2565,508,152,6364,363,588,297,366,325,55,593,2521,5034,151,845,2097,175,2508,10386,65,1141,5936,160,1143,947,78,1928,205,352,3312,19,1925.9423756599426,11794
astro_scibert,42,2,7,7,12543,12550,0.0005577689243027889,ewt_dev,0.6777108433734941,0.6428913357714755,0.6704504524960285,0.6578947368421053,0.6987577639751553,0.7838257667069051,0.972841862499503,0.16819467295020346,-0.0033106889249536753,,,,,,,,,,,,,,,,,0.6863207547169812,,,0.4396135265700483,,,0.8027397260273972,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,21,2134.1153535842896,11804
astro_scibert,42,2,7,7,12543,12550,0.0005577689243027889,conll_test,0.5767254408060453,0.5321318286148938,0.5308083885297239,0.5748142197228359,0.5786494136676101,0.6998111339191173,0.9242812533649187,0.7118319572397956,-0.005297936864248953,,,,,,,,,,,,,,,,,0.6539589442815249,,,0.2421564295183385,,,0.700280112044818,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,21,2134.1153535842896,11804
astro_scibert,42,2,7,7,12543,12550,0.0005577689243027889,astro_test,0.3853893667971922,0.08910398643923159,0.3206965951778476,0.40925064937899724,0.36415724663015187,0.1577820049042417,0.884795672498484,1.3661266393959521,0.09644998216291112,0.0,0.07195767195767197,0.0,0.0,0.6185507663524503,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.18264615384615387,0.09689326361119656,0.0,0.0,0.22205118337502402,0.0,0.08520116942781569,0.5423311909862731,0.0,0.0,0.8072361507281188,0.0,0.0,0.024390243902439025,0.0,0.01800947867298578,0.0,0.0,0.08369704749679076,326,2565,508,152,6364,363,588,297,366,325,55,593,2521,5034,151,845,2097,175,2508,10386,65,1141,5936,160,1143,947,78,1928,205,352,3312,21,2134.1153535842896,11804
astro_scibert,42,3,10,10,12543,12553,0.0007966223213574444,ewt_dev,0.6852425180598556,0.6506606775798914,0.6757699896544322,0.6831275720164609,0.6873706004140787,0.769273984149594,0.972603284424828,0.1745314864286532,0.004220985761407836,,,,,,,,,,,,,,,,,0.6869671132764921,,,0.4639175257731959,,,0.8010973936899864,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,24,2417.3292179107666,11793
