exp_name,seed,iteration,n_blocks,n_target_examples,n_source_examples,train_set_size,target_fraction,eval_set,entity_f1_micro,entity_f1_macro,entity_f1_weighted,entity_precision,entity_recall,token_f1,token_acc,eval_loss,delta_f1_vs_iter0,f1_Archive,f1_CelestialObject,f1_CelestialObjectRegion,f1_CelestialRegion,f1_Citation,f1_Collaboration,f1_ComputingFacility,f1_Database,f1_Dataset,f1_EntityOfFutureInterest,f1_Event,f1_Fellowship,f1_Formula,f1_Grant,f1_Identifier,f1_Instrument,f1_LOC,f1_Mission,f1_Model,f1_ORG,f1_ObservationalTechniques,f1_Observatory,f1_PER,f1_Proposal,f1_Software,f1_Survey,f1_Tag,f1_Telescope,f1_TextGarbage,f1_URL,f1_Wavelength,support_Archive,support_CelestialObject,support_CelestialObjectRegion,support_CelestialRegion,support_Citation,support_Collaboration,support_ComputingFacility,support_Database,support_Dataset,support_EntityOfFutureInterest,support_Event,support_Fellowship,support_Formula,support_Grant,support_Identifier,support_Instrument,support_LOC,support_Mission,support_Model,support_ORG,support_ObservationalTechniques,support_Observatory,support_PER,support_Proposal,support_Software,support_Survey,support_Tag,support_Telescope,support_TextGarbage,support_URL,support_Wavelength,best_epoch,train_time_sec,peak_gpu_mem_mb
iter_conll,42,0,0,0,12543,12543,0.0,ewt_dev,0.7831881086622245,0.769172932561105,0.7860320460999226,0.7756345177664975,0.7908902691511387,0.8686284624260139,0.9830211936856337,0.1010920132793549,0.0,,,,,,,,,,,,,,,,,0.7816993464052288,,,0.6382113821138211,,,0.8876080691642652,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,11,1067.7482135295868,5586
iter_conll,42,0,0,0,12543,12543,0.0,conll_test,0.7543274244004171,0.7449016766268591,0.7434480719964076,0.77885443583118,0.7312980186008896,0.8405091957010941,0.9593194788413912,0.2885913325784107,0.0,,,,,,,,,,,,,,,,,0.7505668934240363,,,0.5749368002889129,,,0.9092013361676283,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,11,1067.7482135295868,5586
iter_conll,42,0,0,0,12543,12543,0.0,astro_test,0.2976760449728334,0.04477173754142815,0.1896314713059081,0.46191410325973536,0.21959640454788976,0.08639849354232351,0.8420524655175878,2.157183960080147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30297078320648174,0.0,0.0,0.5509133070257516,0.0,0.0,0.5340397735520395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,11,1067.7482135295868,5586
iter_conll,42,1,5,150,12543,12693,0.01181753722524226,ewt_dev,0.7765072765072765,0.7553183988059239,0.7743361766110525,0.7797494780793319,0.7732919254658385,0.8556035691714009,0.9817487772873673,0.13100162029040224,-0.00668083215494808,,,,,,,,,,,,,,,,,0.784516129032258,,,0.6146788990825687,,,0.8667601683029453,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,20,1548.4895734786987,5593
iter_conll,42,1,5,150,12543,12693,0.01181753722524226,conll_test,0.8295973432959733,0.828379376622158,0.8277696411898526,0.8522388059701492,0.808127780024262,0.8891258928720209,0.9690965866264671,0.277014422834327,0.07526991889555623,,,,,,,,,,,,,,,,,0.8318264014466545,,,0.7558441558441558,,,0.897467572575664,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,20,1548.4895734786987,5593
iter_conll,42,1,5,150,12543,12693,0.01181753722524226,astro_test,0.27478637892929036,0.04313328217682199,0.1831449300980505,0.4728682170542636,0.19366232116991092,0.08398972738714379,0.8365091540002277,2.815155513584614,-0.022889666043543033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30389186669773943,0.0,0.0,0.5460962868840885,0.0,0.0,0.4871435938996537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,20,1548.4895734786987,5593
iter_conll,42,2,10,300,12543,12843,0.023359028264424198,ewt_dev,0.7857142857142857,0.761002058863203,0.7846079860405468,0.7857142857142857,0.7857142857142857,0.8587001555204354,0.9825838005487296,0.11293887976595822,0.0025261770520611515,,,,,,,,,,,,,,,,,0.8005181347150259,,,0.5879732739420936,,,0.8945147679324894,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,17,1389.3170204162598,5596
iter_conll,42,2,10,300,12543,12843,0.023359028264424198,conll_test,0.854317463553879,0.8534347717011584,0.8527439673979683,0.8616080608677771,0.8471492114840274,0.9027983658846238,0.9732529342091095,0.21056917168095457,0.09999003915346194,,,,,,,,,,,,,,,,,0.849956634865568,,,0.7798135647701704,,,0.9305341154677369,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,17,1389.3170204162598,5596
iter_conll,42,2,10,300,12543,12843,0.023359028264424198,astro_test,0.2762689923008789,0.041452785914674106,0.17986408991453579,0.4409692013224291,0.2011429251741175,0.08291117441366541,0.838903998553045,2.5773573249578474,-0.021407052671954474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25576689599352487,0.0,0.0,0.537012171351843,0.0,0.0,0.4922572960095295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,17,1389.3170204162598,5596
iter_conll,42,3,15,450,12543,12993,0.03463403371045948,ewt_dev,0.8076923076923077,0.796426818604238,0.8113193061913259,0.7711864406779662,0.8478260869565217,0.880007750090299,0.9835778758598751,0.06661266302837739,0.024504199030083162,,,,,,,,,,,,,,,,,0.8213399503722084,,,0.6872586872586872,,,0.8806818181818181,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,6,793.7507243156433,5593
iter_conll,42,3,15,450,12543,12993,0.03463403371045948,conll_test,0.8672245186006654,0.8680066217581993,0.867402730158515,0.8648702996179368,0.86959158916296,0.9157429514703398,0.9764401852051254,0.10965709678216458,0.1128970942002483,,,,,,,,,,,,,,,,,0.8621597892888498,,,0.806900726392252,,,0.9349593495934959,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,6,793.7507243156433,5593
iter_conll,42,3,15,450,12543,12993,0.03463403371045948,astro_test,0.2974780027279292,0.04414121504284129,0.18835049623231073,0.45614107033012097,0.220707581800504,0.08580382142468188,0.8421814186858165,1.9499493941664696,-0.0001980422449042174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30328295987493487,0.0,0.0,0.5626452480939373,0.0,0.0,0.5024494583592078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,6,793.7507243156433,5593
iter_conll,42,4,20,600,12543,13143,0.045651677699155443,ewt_dev,0.7846234860452871,0.7653769699282794,0.7859852908334249,0.7984994640943194,0.7712215320910973,0.8697074515098856,0.9835381128474293,0.10911346627316172,0.0014353773830625416,,,,,,,,,,,,,,,,,0.8,,,0.6143790849673203,,,0.8817518248175182,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,24,1806.9406344890594,5591
iter_conll,42,4,20,600,12543,13143,0.045651677699155443,conll_test,0.861962559144209,0.8627816295431413,0.8623277514057924,0.8773031825795645,0.8471492114840274,0.9111443778788904,0.9752988047808765,0.16088405500391267,0.10763513474379194,,,,,,,,,,,,,,,,,0.8706240487062403,,,0.8026715239829993,,,0.9150493159401845,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,24,1806.9406344890594,5591
iter_conll,42,4,20,600,12543,13143,0.045651677699155443,astro_test,0.27336977527469497,0.041962099481889156,0.17849479271515115,0.44913140109765504,0.1964799492033256,0.08444877630679985,0.838396559462483,2.8930563047528266,-0.024306269698138427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987043580683157,0.0,0.0,0.5375048749837501,0.0,0.0,0.4646158508864979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,24,1806.9406344890594,5591
iter_conll,42,5,25,750,12543,13293,0.05642067253441661,ewt_dev,0.7909426013691416,0.7711162671821469,0.7902978013613086,0.804930332261522,0.777432712215321,0.8616503222005512,0.982941667660742,0.11551519966682434,0.007754492706917082,,,,,,,,,,,,,,,,,0.7915006640106241,,,0.625,,,0.8968481375358166,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,18,1494.0320630073547,5587
iter_conll,42,5,25,750,12543,13293,0.05642067253441661,conll_test,0.8901333876387333,0.8902516943930934,0.8898758928347693,0.8966153846153846,0.8837444399514759,0.9294526723205311,0.9799504683966835,0.13063865336853606,0.13580596323831617,,,,,,,,,,,,,,,,,0.895261092665258,,,0.8422018348623853,,,0.9332921556516369,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,18,1494.0320630073547,5587
iter_conll,42,5,25,750,12543,13293,0.05642067253441661,astro_test,0.30125723296118484,0.04720748944744448,0.19939166293297786,0.5185633966653742,0.212294382602139,0.08822131492669849,0.8403191339706187,2.658693903684616,0.003581187988351442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32038834951456313,0.0,0.0,0.5754463872698679,0.0,0.0,0.5675974360863478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,18,1494.0320630073547,5587
iter_conll,42,6,30,900,12543,13443,0.06694934166480697,ewt_dev,0.7831134564643799,0.7667471095582897,0.7846778930652148,0.798708288482239,0.7681159420289855,0.8657976633825464,0.9831007197105253,0.10553281107988571,-7.465219784463795e-05,,,,,,,,,,,,,,,,,0.7839999999999999,,,0.6293103448275862,,,0.8869309838472834,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,11,1098.3832952976227,5593
iter_conll,42,6,30,900,12543,13443,0.06694934166480697,conll_test,0.8785692510923686,0.8795988040887471,0.8791056294728926,0.8831460674157303,0.8740396279822078,0.921979938974631,0.9781845590610531,0.13140220378705567,0.1242418266919515,,,,,,,,,,,,,,,,,0.878907435508346,,,0.824962852897474,,,0.9349261238604213,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,11,1098.3832952976227,5593
iter_conll,42,6,30,900,12543,13443,0.06694934166480697,astro_test,0.2804923322957421,0.04408840473616061,0.18853869616764174,0.5001782349646077,0.1948925531281624,0.08637934263694069,0.8387097314424667,2.3821693673729896,-0.01718371267709129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206188316884503,0.0,0.0,0.5817357635281897,0.0,0.0,0.4643859516043389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,11,1098.3832952976227,5593
iter_conll,42,7,35,1050,12543,13593,0.07724564113882146,ewt_dev,0.781789638932496,0.7572059154654042,0.7805726398622718,0.7904761904761904,0.7732919254658385,0.8562432212696371,0.9820668813869339,0.11857004706117939,-0.0013984697297285686,,,,,,,,,,,,,,,,,0.8086734693877551,,,0.591743119266055,,,0.8712011577424023,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,16,1406.805121421814,5588
iter_conll,42,7,35,1050,12543,13593,0.07724564113882146,conll_test,0.8949455913759788,0.8953014928404047,0.8948591822376623,0.9003478616738285,0.8896077638495754,0.9323161168586266,0.9807903521050931,0.1333493110397723,0.14061816697556173,,,,,,,,,,,,,,,,,0.897528631705847,,,0.843000303674461,,,0.9453755431409062,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,16,1406.805121421814,5588
iter_conll,42,7,35,1050,12543,13593,0.07724564113882146,astro_test,0.3018673325371838,0.045871816405742026,0.19423285318516867,0.47752350693400886,0.22068773934956445,0.08656057515410552,0.8398116948800568,2.6651269018650057,0.004191287564350388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30654205607476637,0.0,0.0,0.5604888679970942,0.0,0.0,0.5549953845061422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,16,1406.805121421814,5588
iter_conll,42,8,40,1200,12543,13743,0.08731717965509714,ewt_dev,0.7962413452027696,0.7815883364926609,0.7972983453413239,0.7623106060606061,0.8333333333333334,0.8737103566638738,0.9830211936856337,0.0967681164033748,0.013053236540545021,,,,,,,,,,,,,,,,,0.8054862842892767,,,0.6653061224489797,,,0.8739726027397261,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,14,1308.603274345398,5596
iter_conll,42,8,40,1200,12543,13743,0.08731717965509714,conll_test,0.8997076907569801,0.9003380846955346,0.8999255098691066,0.8970854271356784,0.9023453295592397,0.9345168013200009,0.9812425971788522,0.11325831544834525,0.14538026635656298,,,,,,,,,,,,,,,,,0.903012048192771,,,0.8508615567439097,,,0.9471406491499228,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,14,1308.603274345398,5596
iter_conll,42,8,40,1200,12543,13743,0.08731717965509714,astro_test,0.28862058635824905,0.04192252872782081,0.18068677256013474,0.41998332196194377,0.21985435641010379,0.08334252762019917,0.8407679579847132,2.3287832871079446,-0.009055458614584344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599546110996493,0.0,0.0,0.5305743788318812,0.0,0.0,0.5090694006309148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,14,1308.603274345398,5596
iter_conll,123,0,0,0,12543,12543,0.0,ewt_dev,0.7721320062860136,0.7484010023507223,0.7709377008054112,0.7815482502651113,0.7629399585921325,0.8502584620392584,0.9825042745238379,0.12263744852605178,0.0,,,,,,,,,,,,,,,,,0.7824897400820793,,,0.5814977973568283,,,0.8812154696132597,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,21,1572.7931265830994,5586
iter_conll,123,0,0,0,12543,12543,0.0,conll_test,0.757996632996633,0.7489560156215836,0.7481613570241468,0.790258885476086,0.7282652648604934,0.8376373261966457,0.9586518789706041,0.3716083987663431,0.0,,,,,,,,,,,,,,,,,0.7827208252740168,,,0.620492681185291,,,0.843654540405443,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,21,1572.7931265830994,5586
iter_conll,123,0,0,0,12543,12543,0.0,astro_test,0.2929380521380955,0.045622647411727286,0.187503860950351,0.4618276583927885,0.21449689465642796,0.08720778060241147,0.8375106344495877,2.770629088580608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32680686487793087,0.0,0.0,0.5125882045474345,0.0,0.0,0.5749070003381805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2419,484,148,6042,360,588,297,339,304,55,594,2401,5038,146,813,2097,170,2366,10436,61,1141,5940,159,1112,915,74,1881,192,350,3151,21,1572.7931265830994,5586
iter_conll,123,1,5,150,12543,12693,0.01181753722524226,ewt_dev,0.787266296109146,0.7676333952617252,0.7903775283652891,0.7690029615004936,0.8064182194616977,0.8652727192699221,0.9828223786234045,0.10219445497158819,0.015134289823132363,,,,,,,,,,,,,,,,,0.8019925280199252,,,0.5991735537190083,,,0.9017341040462427,,,,,,,,,,,,,,,,,,,,,,,,,399,,,224,,,343,,,,,,,,,17,1398.5326590538025,5584
iter_conll,123,1,5,150,12543,12693,0.01181753722524226,conll_test,0.8239798488664987,0.8262354994261981,0.8254306510522251,0.8212492468367142,0.8267286696320258,0.8844749329388572,0.9682136319586518,0.20367041713864267,0.06598321586986566,,,,,,,,,,,,,,,,,0.8253047011027278,,,0.7368421052631579,,,0.9165596919127086,,,,,,,,,,,,,,,,,,,,,,,,,1668,,,1661,,,1617,,,,,,,,,17,1398.5326590538025,5584
